year,system,system_name,school,school_name,test,subject,grade,student_group,participation_rate,enrolled,tested,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded,address
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,All Students,99,109,108,100,**,**,**,**,**,**,**,**,14.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,American Indian or Alaska Native,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Asian,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Black or African American,98,61,60,60,**,**,**,**,**,**,**,**,6.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Black/Hispanic/Native American,99,87,86,81,**,**,**,**,**,**,**,**,8.6,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Economically Disadvantaged,98,65,64,61,**,**,**,**,**,**,**,**,8.2,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,English Learners,100,20,20,12,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,English Learners with Transitional 1-4,100,22,22,14,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Female,98,55,54,51,**,**,**,**,**,**,**,**,11.8,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Hispanic,100,25,25,20,**,**,**,**,**,**,**,**,15.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Homeless,*,3,3,3,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Male,100,54,54,49,**,**,**,**,**,**,**,**,16.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Non-Black/Hispanic/Native American,100,22,22,19,**,**,**,**,**,**,**,**,36.8,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Non-Economically Disadvantaged,100,44,44,39,**,**,**,**,**,**,**,**,23.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Non-English Learners/Transitional 1-4,99,87,86,86,**,**,**,**,**,**,**,**,16.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Non-Students with Disabilities,99,97,96,88,**,**,**,**,**,**,**,**,13.6,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Students with Disabilities,100,12,12,12,**,**,**,**,**,**,**,**,16.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,Super Subgroup,99,102,101,93,**,**,**,**,**,**,**,**,11.8,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,10,White,100,20,20,17,**,**,**,**,**,**,**,**,35.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,All Students,100,12,12,12,**,**,**,**,**,**,**,**,16.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Black or African American,*,6,6,6,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Black/Hispanic/Native American,100,10,10,10,**,**,**,**,**,**,**,**,10.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Economically Disadvantaged,*,3,3,3,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,English Learners,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,English Learners with Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Female,*,7,7,7,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Hispanic,*,4,4,4,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Male,*,5,5,5,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Non-Black/Hispanic/Native American,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Non-Economically Disadvantaged,*,9,9,9,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Non-English Learners/Transitional 1-4,100,10,10,10,**,**,**,**,**,**,**,**,20.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Non-Students with Disabilities,100,10,10,10,**,**,**,**,**,**,**,**,20.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Students with Disabilities,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,Super Subgroup,100,10,10,10,**,**,**,**,**,**,**,**,10.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,11,White,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,12,All Students,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,12,Black or African American,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,12,Black/Hispanic/Native American,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,12,Economically Disadvantaged,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,12,Female,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,12,Male,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,12,Non-English Learners/Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,12,Non-Students with Disabilities,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,12,Super Subgroup,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,All Students,*,6,6,6,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Black/Hispanic/Native American,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Female,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Gifted,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Hispanic,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Male,*,4,4,4,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Non-Black/Hispanic/Native American,*,4,4,4,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Non-Economically Disadvantaged,*,5,5,5,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Non-English Learners/Transitional 1-4,*,6,6,6,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Non-Students with Disabilities,*,6,6,6,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,Super Subgroup,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,9,White,*,4,4,4,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,All Students,99,129,128,120,**,**,**,**,**,**,**,**,16.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,American Indian or Alaska Native,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Asian,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Black or African American,99,70,69,69,**,**,**,**,**,**,**,**,7.2,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Black/Hispanic/Native American,99,101,100,95,**,**,**,**,**,**,**,**,9.5,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Economically Disadvantaged,99,71,70,67,**,**,**,**,**,**,**,**,7.5,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,English Learners,100,22,22,14,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,English Learners with Transitional 1-4,100,24,24,16,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Female,98,65,64,61,**,**,**,**,**,**,**,**,14.8,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Gifted,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Hispanic,100,30,30,25,**,**,**,**,**,**,**,**,16.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Homeless,*,3,3,3,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Male,100,64,64,59,**,**,**,**,**,**,**,**,18.6,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Non-Black/Hispanic/Native American,100,28,28,25,**,**,**,**,**,**,**,**,44.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Non-Economically Disadvantaged,100,58,58,53,**,**,**,**,**,**,**,**,28.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Non-English Learners/Transitional 1-4,99,105,104,104,**,**,**,**,**,**,**,**,19.2,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Non-Students with Disabilities,99,115,114,106,**,**,**,**,**,**,**,**,17.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Students with Disabilities,100,14,14,14,**,**,**,**,**,**,**,**,14.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,Super Subgroup,99,116,115,107,**,**,**,**,**,**,**,**,12.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,Biology I,All Grades,White,100,26,26,23,**,**,**,**,**,**,**,**,43.5,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,All Students,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,Economically Disadvantaged,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,Female,*,0,0,0,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,Male,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,Non-Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,Non-English Learners/Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,Non-Students with Disabilities,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,11,Super Subgroup,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,12,All Students,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,12,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,12,Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,12,Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,12,Female,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,12,Non-English Learners/Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,12,Non-Students with Disabilities,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,12,Super Subgroup,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,All Students,99,116,115,115,**,**,**,**,**,**,**,**,16.5,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Asian,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Black or African American,99,78,77,77,**,**,**,**,**,**,**,**,9.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Black/Hispanic/Native American,99,95,94,94,**,**,**,**,**,**,**,**,11.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Economically Disadvantaged,100,60,60,60,**,**,**,**,**,**,**,**,6.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,English Learners,*,3,3,3,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,English Learners with Transitional 1-4,*,5,5,5,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Female,98,55,54,54,**,**,**,**,**,**,**,**,16.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Gifted,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Hispanic,100,17,17,17,**,**,**,**,**,**,**,**,23.5,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Male,100,61,61,61,**,**,**,**,**,**,**,**,16.4,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Non-Black/Hispanic/Native American,100,21,21,21,**,**,**,**,**,**,**,**,38.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Non-Economically Disadvantaged,98,56,55,55,**,**,**,**,**,**,**,**,27.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Non-English Learners/Transitional 1-4,99,111,110,110,**,**,**,**,**,**,**,**,17.3,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Non-Students with Disabilities,99,100,99,99,**,**,**,**,**,**,**,**,19.2,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Students with Disabilities,100,16,16,16,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,Super Subgroup,99,100,99,99,**,**,**,**,**,**,**,**,11.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,9,White,100,19,19,19,**,**,**,**,**,**,**,**,42.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,All Students,99,118,117,117,**,**,**,**,**,**,**,**,16.2,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Asian,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Black or African American,99,80,79,79,**,**,**,**,**,**,**,**,8.9,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Black/Hispanic/Native American,99,97,96,96,**,**,**,**,**,**,**,**,11.5,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Economically Disadvantaged,100,61,61,61,**,**,**,**,**,**,**,**,6.6,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,English Learners,*,3,3,3,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,English Learners with Transitional 1-4,*,5,5,5,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Female,98,56,55,55,**,**,**,**,**,**,**,**,16.4,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Gifted,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Hispanic,100,17,17,17,**,**,**,**,**,**,**,**,23.5,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Male,100,62,62,62,**,**,**,**,**,**,**,**,16.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Non-Black/Hispanic/Native American,100,21,21,21,**,**,**,**,**,**,**,**,38.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Non-Economically Disadvantaged,98,57,56,56,**,**,**,**,**,**,**,**,26.8,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Non-English Learners/Transitional 1-4,99,113,112,112,**,**,**,**,**,**,**,**,17.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Non-Students with Disabilities,99,102,101,101,**,**,**,**,**,**,**,**,18.8,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Students with Disabilities,100,16,16,16,**,**,**,**,**,**,**,**,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,Super Subgroup,99,102,101,101,**,**,**,**,**,**,**,**,10.9,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English I,All Grades,White,100,19,19,19,**,**,**,**,**,**,**,**,42.1,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,All Students,100,109,109,109,31,50,21,7,28.4,45.9,19.3,6.4,25.7,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,American Indian or Alaska Native,*,1,1,1,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Asian,*,3,3,3,*,*,*,*,*,*,*,*,,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Black or African American,100,70,70,70,**,**,**,**,**,**,**,**,10.0,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Black/Hispanic/Native American,100,84,84,84,**,**,**,**,**,**,**,**,17.9,"1800 Stratford Ave, Nashville, TN 37216"
2023,190,Davidson County,620,Stratford STEM Magnet School,EOC,English II,10,Economically Disadvantaged,100,65,65,65,**,**,**,**,**,**,**,**,9.2,"1800 Stratford Ave, Nashville, TN 37216"
