year,system,system_name,school,school_name,test,subject,grade,student_group,participation_rate,enrolled,tested,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,All Students,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Black/Hispanic/Native American,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,English Learner Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,English Learners,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,English Learners with Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Hispanic,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Male,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Non-Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Non-Economically Disadvantaged,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Non-English Learners/Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Students with Disabilities,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,Super Subgroup,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,8,White,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,All Students,*,4,4,4,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Black/Hispanic/Native American,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Economically Disadvantaged,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,English Learners,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,English Learners with Transitional 1-4,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Hispanic,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Male,*,4,4,4,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Non-Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Non-Economically Disadvantaged,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Non-English Learners/Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Students with Disabilities,*,4,4,4,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,Super Subgroup,*,4,4,4,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Science,All Grades,White,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,6,All Students,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,6,Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,6,Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,6,English Learner Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,6,English Learners with Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,6,Hispanic,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,6,Male,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,6,Students with Disabilities,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,6,Super Subgroup,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,All Students,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Black/Hispanic/Native American,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Economically Disadvantaged,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,English Learner Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,English Learners,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,English Learners with Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Hispanic,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Male,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Non-Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Non-Economically Disadvantaged,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Non-English Learners/Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Students with Disabilities,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,Super Subgroup,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,8,White,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,All Students,*,4,4,4,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Black or African American,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Black/Hispanic/Native American,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Economically Disadvantaged,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,English Learners,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,English Learners with Transitional 1-4,*,3,3,3,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Hispanic,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Male,*,4,4,4,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Non-Black/Hispanic/Native American,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Non-Economically Disadvantaged,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Non-English Learners/Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Students with Disabilities,*,4,4,4,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,Super Subgroup,*,4,4,4,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,MSAA/Alt-Science/Social Studies,Social Studies,All Grades,White,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,All Students,100,93,93,93,**,**,**,**,**,**,**,**,19.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,American Indian or Alaska Native,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Black or African American,100,13,13,13,**,**,**,**,**,**,**,**,38.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Black/Hispanic/Native American,100,63,63,63,**,**,**,**,**,**,**,**,19
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Economically Disadvantaged,100,26,26,26,**,**,**,**,**,**,**,**,7.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,English Learner Transitional 1-4,100,17,17,17,**,**,**,**,**,**,**,**,29.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,English Learners,100,33,33,33,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,English Learners with Transitional 1-4,100,50,50,50,**,**,**,**,**,**,**,**,12
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Female,100,46,46,46,**,**,**,**,**,**,**,**,21.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Hispanic,100,48,48,48,**,**,**,**,**,**,**,**,14.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Male,100,47,47,47,**,**,**,**,**,**,**,**,17
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Non-Black/Hispanic/Native American,100,30,30,30,**,**,**,**,**,**,**,**,20
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Non-Economically Disadvantaged,100,67,67,67,**,**,**,**,**,**,**,**,23.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Non-English Learners/Transitional 1-4,100,43,43,43,**,**,**,**,**,**,**,**,27.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Non-Students with Disabilities,100,85,85,85,**,**,**,**,**,**,**,**,20
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Students with Disabilities,*,8,8,8,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,Super Subgroup,100,85,85,85,**,**,**,**,**,**,**,**,15.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,5,White,100,23,23,23,**,**,**,**,**,**,**,**,21.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,All Students,100,113,113,109,**,**,**,**,**,**,**,**,11
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Asian,100,11,11,10,**,**,**,**,**,**,**,**,40
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Black or African American,100,27,27,27,**,**,**,**,**,**,**,**,7.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Black/Hispanic/Native American,100,79,79,76,**,**,**,**,**,**,**,**,7.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Economically Disadvantaged,100,48,48,48,**,**,**,**,**,**,**,**,14.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,English Learner Transitional 1-4,100,18,18,18,**,**,**,**,**,**,**,**,16.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,English Learners,100,42,42,38,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,English Learners with Transitional 1-4,100,60,60,56,**,**,**,**,**,**,**,**,5.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Female,100,60,60,58,**,**,**,**,**,**,**,**,13.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Hispanic,100,52,52,49,**,**,**,**,**,**,**,**,8.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Male,100,53,53,51,**,**,**,**,**,**,**,**,7.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Non-Black/Hispanic/Native American,100,34,34,33,**,**,**,**,**,**,**,**,18.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Non-Economically Disadvantaged,100,65,65,61,**,**,**,**,**,**,**,**,8.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Non-English Learners/Transitional 1-4,100,53,53,53,**,**,**,**,**,**,**,**,17
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Non-Students with Disabilities,100,108,108,104,**,**,**,**,**,**,**,**,11.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,Super Subgroup,100,104,104,100,**,**,**,**,**,**,**,**,10
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,6,White,100,23,23,23,**,**,**,**,**,**,**,**,8.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,All Students,100,104,104,104,**,**,**,**,**,**,**,**,23.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Black or African American,100,18,18,18,3,10,4,1,16.6,55.6,22.2,5.6,27.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Black/Hispanic/Native American,100,79,79,79,**,**,**,**,**,**,**,**,21.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Economically Disadvantaged,100,36,36,36,**,**,**,**,**,**,**,**,25
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,English Learner Transitional 1-4,100,21,21,21,**,**,**,**,**,**,**,**,9.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,English Learners,100,38,38,38,**,**,**,**,**,**,**,**,5.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,English Learners with Transitional 1-4,100,59,59,59,**,**,**,**,**,**,**,**,6.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Female,100,51,51,51,**,**,**,**,**,**,**,**,23.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Hispanic,100,61,61,61,**,**,**,**,**,**,**,**,19.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Male,100,53,53,53,**,**,**,**,**,**,**,**,22.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Non-Black/Hispanic/Native American,100,25,25,25,**,**,**,**,**,**,**,**,28
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Non-Economically Disadvantaged,100,68,68,68,**,**,**,**,**,**,**,**,22.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Non-English Learners/Transitional 1-4,100,45,45,45,**,**,**,**,**,**,**,**,44.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Non-Students with Disabilities,100,99,99,99,**,**,**,**,**,**,**,**,24.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,Super Subgroup,100,96,96,96,**,**,**,**,**,**,**,**,21.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,7,White,100,18,18,18,**,**,**,**,**,**,**,**,22.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,All Students,100,110,110,110,**,**,**,**,**,**,**,**,11.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Black or African American,100,17,17,17,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Black/Hispanic/Native American,100,71,71,71,**,**,**,**,**,**,**,**,8.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Economically Disadvantaged,100,36,36,36,**,**,**,**,**,**,**,**,13.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,English Learner Transitional 1-4,100,28,28,28,**,**,**,**,**,**,**,**,7.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,English Learners,100,25,25,25,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,English Learners with Transitional 1-4,100,53,53,53,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Female,100,53,53,53,**,**,**,**,**,**,**,**,9.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Hispanic,100,54,54,54,**,**,**,**,**,**,**,**,11.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Male,100,57,57,57,**,**,**,**,**,**,**,**,14
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Non-Black/Hispanic/Native American,100,39,39,39,**,**,**,**,**,**,**,**,17.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Non-Economically Disadvantaged,100,74,74,74,**,**,**,**,**,**,**,**,10.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Non-English Learners/Transitional 1-4,100,57,57,57,**,**,**,**,**,**,**,**,19.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Non-Students with Disabilities,100,105,105,105,**,**,**,**,**,**,**,**,12.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,Super Subgroup,100,101,101,101,**,**,**,**,**,**,**,**,10.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,8,White,100,32,32,32,**,**,**,**,**,**,**,**,15.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,All Students,100,420,420,416,**,**,**,**,**,**,**,**,16.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,American Indian or Alaska Native,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Asian,100,32,32,31,**,**,**,**,**,**,**,**,32.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Black or African American,100,75,75,75,**,**,**,**,**,**,**,**,16
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Black/Hispanic/Native American,100,292,292,289,**,**,**,**,**,**,**,**,14.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Economically Disadvantaged,100,146,146,146,**,**,**,**,**,**,**,**,15.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,English Learner Transitional 1-4,100,84,84,84,**,**,**,**,**,**,**,**,14.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,English Learners,100,138,138,134,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,English Learners with Transitional 1-4,100,222,222,218,**,**,**,**,**,**,**,**,6.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Female,100,210,210,208,**,**,**,**,**,**,**,**,16.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Hispanic,100,215,215,212,**,**,**,**,**,**,**,**,13.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Male,100,210,210,208,**,**,**,**,**,**,**,**,15.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Non-Black/Hispanic/Native American,100,128,128,127,**,**,**,**,**,**,**,**,20.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Non-Economically Disadvantaged,100,274,274,270,**,**,**,**,**,**,**,**,16.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Non-English Learners/Transitional 1-4,100,198,198,198,**,**,**,**,**,**,**,**,26.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Non-Students with Disabilities,100,397,397,393,**,**,**,**,**,**,**,**,16.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Students with Disabilities,100,23,23,23,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,Super Subgroup,100,386,386,382,**,**,**,**,**,**,**,**,14.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,ELA,All Grades,White,100,96,96,96,**,**,**,**,**,**,**,**,16.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,All Students,100,93,93,93,35,31,22,5,37.6,33.3,23.7,5.4,29
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,American Indian or Alaska Native,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Black or African American,100,13,13,13,5,2,5,1,38.4,15.4,38.5,7.7,46.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Black/Hispanic/Native American,100,63,63,63,25,19,14,5,39.7,30.2,22.2,7.9,30.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Economically Disadvantaged,100,26,26,26,13,7,4,2,50,26.9,15.4,7.7,23.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,English Learner Transitional 1-4,100,17,17,17,1,9,6,1,5.9,52.9,35.3,5.9,41.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,English Learners,100,33,33,33,**,**,**,**,**,**,**,**,15.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,English Learners with Transitional 1-4,100,50,50,50,**,**,**,**,**,**,**,**,24
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Female,100,46,46,46,16,19,8,3,34.8,41.3,17.4,6.5,23.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Hispanic,100,48,48,48,20,15,9,4,41.6,31.3,18.8,8.3,27.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Male,100,47,47,47,**,**,**,**,**,**,**,**,34
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Non-Black/Hispanic/Native American,100,30,30,30,**,**,**,**,**,**,**,**,26.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Non-Economically Disadvantaged,100,67,67,67,**,**,**,**,**,**,**,**,31.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Non-English Learners/Transitional 1-4,100,43,43,43,14,14,12,3,32.5,32.6,27.9,7,34.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Non-Students with Disabilities,100,85,85,85,30,30,20,5,35.3,35.3,23.5,5.9,29.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Students with Disabilities,*,8,8,8,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,Super Subgroup,100,85,85,85,33,28,19,5,38.8,32.9,22.4,5.9,28.2
